REACH_ID,LENGTH_M,AREA_SQKM,SPRAG14HAB,AC_WIDTH,AC_HEIGHT,SPRAG14RCH,ACW,ACH,MaskWidth
83643,29.14722,9.4064,212,0,0,3,5.0999999,0.5,0
83644,30.87126,9.4037,213,0,0,3,5.0999999,0.5,0
83645,30.64062,9.3861,214,0,0,3,5.0999999,0.5,0
83646,30.44039,9.3719,216,0,0,3,5.0999999,0.5,0
83647,29.72121,9.3581,216,0,0,3,5.0999999,0.5,0
83648,30.5881,9.0601,216,0,0,3,5.0999999,0.5,0
83649,30.73306,9.0451,218,0,0,3,5.0999999,0.5,0
83650,28.98704,9.0368,218,0,0,3,5.0999999,0.5,0
83651,29.06074,9.0255,218,0,0,3,5.0999999,0.5,0
83652,29.74767,9.0148,218,0,0,3,5.0999999,0.5,0
83653,29.68694,8.9972,218,0,0,3,5.0999999,0.5,0
83654,30.89291,8.8768,220,6,0.5,3,5.0999999,0.5,0
83655,30.79673,8.8704,223,0,0,3,5.0999999,0.5,0
83656,31.00171,8.826,225,0,0,3,5.0999999,0.5,0
83657,30.4592,8.7944,227,0,0,3,5.0999999,0.5,0
83658,30.09937,8.7752,228,0,0,3,5.0999999,0.5,0
83659,29.31605,8.6787,229,0,0,3,5.0999999,0.5,0
83660,29.17086,8.6733,232,0,0,3,5.0999999,0.5,0
83661,30.49432,8.6684,232,0,0,3,5.0999999,0.5,0
83662,29.30745,8.6642,234,0,0,3,5.0999999,0.5,0
83663,29.22892,8.6473,234,0,0,3,5.0999999,0.5,0
83664,29.6112,8.6441,234,0,0,3,5.0999999,0.5,0
83665,30.7619,8.6427,234,0,0,3,5.0999999,0.5,0
83666,30.14082,8.6322,240,4,0.5,3,5.0999999,0.5,0
83667,29.98259,8.6127,242,0,0,3,5.0999999,0.5,0
83668,29.84301,8.6054,242,0,0,3,5.0999999,0.5,0
83669,29.958,8.5411,246,0,0,3,5.0999999,0.5,0
83670,29.84813,6.3249,247,0,0,3,5.0999999,0.5,0
83671,28.94874,6.324,248,0,0,3,5.0999999,0.5,0
83672,30.38629,6.3232,250,6,0.4,3,5.0999999,0.5,0
83673,29.83747,6.2978,272,0,0,4,4.0999999,0.4,0
83674,31.04746,6.2906,276,0,0,4,4.0999999,0.4,0
83675,29.89629,6.2884,278,0,0,4,4.0999999,0.4,0
83676,30.19986,6.2784,288,0,0,4,4.0999999,0.4,0
83677,30.8947,6.2758,289,0,0,4,4.0999999,0.4,0
83678,29.08791,6.2739,291,0,0,4,4.0999999,0.4,0
83679,29.22771,6.2724,293,0,0,4,4.0999999,0.4,0
83680,29.64747,6.2699,295,0,0,4,4.0999999,0.4,0
83681,29.95917,6.269,297,0,0,4,4.0999999,0.4,0
83682,30.34573,5.2356,299,0,0,4,4.0999999,0.4,0
83683,29.14128,5.2315,301,0,0,4,4.0999999,0.4,0
83684,29.534,5.2253,301,0,0,4,4.0999999,0.4,0
83685,29.81161,5.2224,301,0,0,4,4.0999999,0.4,0
83686,30.67999,5.2129,301,0,0,4,4.0999999,0.4,0
83687,29.42694,5.199,303,0,0,4,4.0999999,0.4,0
83688,30.15412,5.1862,303,0,0,4,4.0999999,0.4,0
83689,30.775,5.1825,305,0,0,4,4.0999999,0.4,0
83690,30.13568,5.1704,307,0,0,4,4.0999999,0.4,0
83691,30.77932,5.1571,310,4,0.4,4,4.0999999,0.4,0
83692,29.93222,5.1478,312,0,0,4,4.0999999,0.4,0
83693,30.94197,5.1379,317,0,0,4,4.0999999,0.4,0
83694,30.77028,5.1256,320,4,0.4,4,4.0999999,0.4,0
83695,30.7168,5.1153,321,0,0,4,4.0999999,0.4,0
83696,31.04541,5.1005,323,0,0,4,4.0999999,0.4,0
83697,28.97049,5.0655,323,0,0,4,4.0999999,0.4,0
83698,31.17036,5.0343,323,0,0,4,4.0999999,0.4,0
83699,30.85708,4.8446,323,0,0,4,4.0999999,0.4,0
83700,29.09402,4.8383,326,0,0,4,4.0999999,0.4,0
83701,29.5707,4.8276,326,0,0,4,4.0999999,0.4,0
83702,30.97569,4.812,326,0,0,4,4.0999999,0.4,0
83703,29.05857,4.7991,326,0,0,4,4.0999999,0.4,0
83704,30.18564,4.7887,329,0,0,4,4.0999999,0.4,0
83705,30.83236,4.7671,333,0,0,4,4.0999999,0.4,0
83706,30.58287,4.7359,337,0,0,4,4.0999999,0.4,0
83707,30.0699,4.726,338,0,0,4,4.0999999,0.4,0
83708,28.95079,4.7208,338,0,0,4,4.0999999,0.4,0
83709,29.38105,4.6877,339,0,0,4,4.0999999,0.4,0
83710,30.4244,4.6269,339,0,0,4,4.0999999,0.4,0
83711,29.7819,4.6221,339,0,0,4,4.0999999,0.4,0
83712,29.49036,4.6079,339,0,0,4,4.0999999,0.4,0
83713,29.40828,3.1881,339,0,0,4,4.0999999,0.4,0
83714,29.69283,3.1853,339,0,0,4,4.0999999,0.4,0
83715,29.74247,3.1814,339,0,0,4,4.0999999,0.4,0
83716,28.65173,3.179,339,0,0,4,4.0999999,0.4,0
83717,31.14639,3.1746,339,0,0,4,4.0999999,0.4,0
83718,30.0238,3.1637,341,0,0,4,4.0999999,0.4,0
83719,30.52671,3.1451,341,0,0,4,4.0999999,0.4,0
83720,30.48293,3.1402,341,0,0,4,4.0999999,0.4,0
83721,30.99246,3.1326,341,0,0,4,4.0999999,0.4,0
83722,30.55959,3.1309,343,0,0,4,4.0999999,0.4,0
83723,29.69261,3.1227,345,0,0,4,4.0999999,0.4,0
83724,29.62889,3.1175,345,0,0,4,4.0999999,0.4,0
83725,30.20804,3.1093,351,0,0,4,4.0999999,0.4,0
83726,28.96526,3.1031,351,0,0,4,4.0999999,0.4,0
83727,29.68047,3.0952,353,0,0,4,4.0999999,0.4,0
83728,29.03906,3.0875,353,0,0,4,4.0999999,0.4,0
83729,29.13908,3.0822,353,0,0,4,4.0999999,0.4,0
83730,30.36632,3.0611,353,0,0,4,4.0999999,0.4,0
83731,31.01915,3.0556,353,0,0,4,4.0999999,0.4,0
83732,29.4413,3.0432,353,0,0,4,4.0999999,0.4,0
83733,29.20362,3.0246,353,0,0,4,4.0999999,0.4,0
83734,29.32072,3.0136,355,0,0,4,4.0999999,0.4,0
83735,29.33909,2.9742,355,0,0,4,4.0999999,0.4,0
83736,29.18939,2.9243,355,0,0,4,4.0999999,0.4,0
84595,30.37701,0.2508,,,,2,5.3000002,0.5,0
84664,28.74676,0.1423,,,,2,5.3000002,0.5,0
84677,30.26173,2.2696,2850,0,0,36,2.7,0,0
84678,30.47915,2.2575,2850,0,0,36,2.7,0,0
84679,30.00901,2.2497,2850,0,0,36,2.7,0,0
84680,29.13409,2.2487,2850,0,0,36,2.7,0,0
84681,31.09369,2.2464,2850,0,0,36,2.7,0,0
84682,30.05339,2.2431,2850,0,0,36,2.7,0,0
84683,30.49179,2.2344,2850,0,0,36,2.7,0,0
84684,30.38211,2.2292,2850,0,0,36,2.7,0,0
84685,30.14313,2.2226,2850,0,0,36,2.7,0,0
84686,30.869,2.2153,2850,0,0,36,2.7,0,0
84687,30.57257,1.9099,2850,0,0,36,2.7,0,0
84688,30.85694,1.9084,2850,0,0,36,2.7,0,0
84689,31.12238,1.8987,2850,0,0,36,2.7,0,0
84690,29.98296,1.898,2850,0,0,36,2.7,0,0
84691,30.38074,1.8972,2850,0,0,36,2.7,0,0
84692,30.1535,1.8953,2850,0,0,36,2.7,0,0
84693,29.13585,1.8892,2850,0,0,36,2.7,0,0
84694,30.27067,1.8795,2850,0,0,36,2.7,0,0
84695,29.50798,1.8786,2850,0,0,36,2.7,0,0
84696,29.27736,1.8762,2850,0,0,36,2.7,0,0
84697,29.12596,1.8719,2850,0,0,36,2.7,0,0
84698,29.48966,1.8694,2850,0,0,36,2.7,0,0
84699,30.96105,1.8661,2850,0,0,36,2.7,0,0
84700,30.44,1.8629,2850,0,0,36,2.7,0,0
84701,31.01321,1.8429,2850,0,0,36,2.7,0,0
84702,30.33986,1.8365,2852,0,0,36,2.7,0,0
84703,30.17325,1.8332,2855,0,0,37,8.3999996,0.3,0
84704,29.54881,1.0345,2858,0,0,37,8.3999996,0.3,0
84705,30.88003,1.0321,2863,0,0,37,8.3999996,0.3,0
84706,30.30592,1.031,2866,0,0,37,8.3999996,0.3,0
84707,29.36061,1.0293,2870,0,0,37,8.3999996,0.3,0
84708,29.52985,1.0247,2872,0,0,37,8.3999996,0.3,0
84709,30.7119,1.0243,2876,0,0,37,8.3999996,0.3,0
84710,28.7653,1.0239,2881,0,0,37,8.3999996,0.3,0
84711,31.10405,1.0235,2884,0,0,37,8.3999996,0.3,0
84712,28.89289,1.023,2886,0,0,37,8.3999996,0.3,0
84713,30.36412,1.0224,2887,0,0,37,8.3999996,0.3,0
84755,30.83986,0.4997,2887,0,0,37,8.3999996,0.3,0
84756,29.5988,0.4992,2887,0,0,37,8.3999996,0.3,0
84757,30.9592,0.4988,2889,13,0.3,37,8.3999996,0.3,0
84758,31.18187,0.4985,2892,0,0,37,8.3999996,0.3,0
84759,30.71881,0.4979,2893,0,0,37,8.3999996,0.3,0
84760,29.7274,0.4971,2894,0,0,37,8.3999996,0.3,0
84761,29.3915,0.4964,2894,0,0,37,8.3999996,0.3,0
84762,29.92928,0.4947,2896,0,0,37,8.3999996,0.3,0
84763,30.07329,0.489,2896,0,0,37,8.3999996,0.3,0
84764,30.77338,0.4884,2896,0,0,37,8.3999996,0.3,0
84765,30.88428,0.4867,2897,0,0,37,8.3999996,0.3,0
84766,30.39213,0.4856,2897,0,0,37,8.3999996,0.3,0
84767,30.82318,0.3424,2897,0,0,37,8.3999996,0.3,0
84768,29.29599,0.34,2897,0,0,37,8.3999996,0.3,0
84769,30.88063,0.3391,2897,0,0,37,8.3999996,0.3,0
84770,30.4703,0.3217,2897,0,0,37,8.3999996,0.3,0
84771,29.09234,0.3013,2897,0,0,37,8.3999996,0.3,0
84772,30.80732,0.3006,2897,0,0,37,8.3999996,0.3,0
84773,29.57519,0.2993,2897,0,0,37,8.3999996,0.3,0
84774,30.15213,0.2951,2897,0,0,37,8.3999996,0.3,0
84775,29.20053,0.2777,2897,0,0,37,8.3999996,0.3,0
84776,30.49077,0.2767,2897,0,0,37,8.3999996,0.3,0
84777,30.64101,0.2677,2897,0,0,37,8.3999996,0.3,0
84778,29.26918,0.2173,2897,0,0,37,8.3999996,0.3,0
84779,31.161,0.2148,2899,6,0.3,,,,0
84793,29.87934,0.0892,2899,6,0.3,37,8.3999996,0.3,0
84794,32.22677,0.0752,2900,0,0,37,8.3999996,0.3,0
84795,32.24222,0.0707,2902,0,0,37,8.3999996,0.3,0
84796,32.06047,0.0685,2902,0,0,37,8.3999996,0.3,0
84797,29.07132,0.0575,2902,0,0,37,8.3999996,0.3,0
151990,30.9101,107.7909,,,,25,3.7,0.3,0
151991,29.17499,107.7894,1578,0,0,25,3.7,0.3,0
151992,30.37428,107.7707,1579,0,0,25,3.7,0.3,0
151993,30.73909,107.7698,1580,0,0,25,3.7,0.3,0
151994,30.61428,107.7684,1581,0,0,25,3.7,0.3,0
151995,29.29005,107.7675,1581,0,0,25,3.7,0.3,0
151996,30.55587,107.7648,1582,0,0,25,3.7,0.3,0
151997,29.18896,107.7463,1583,0,0,25,3.7,0.3,0
151998,29.86822,107.7426,1584,0,0,25,3.7,0.3,0
151999,30.64013,107.7388,1585,0,0,25,3.7,0.3,0
152000,29.00758,107.7383,1585,0,0,25,3.7,0.3,0
152001,29.89754,107.7359,1587,2.2,0.5,25,3.7,0.3,0
152002,31.0136,107.7331,1587,2.2,0.5,25,3.7,0.3,0
152003,29.74364,107.7309,1586,0,0,25,3.7,0.3,0
152004,30.2476,107.7277,1587,2.2,0.5,25,3.7,0.3,0
152005,28.85872,107.727,1588,0,0,25,3.7,0.3,0
152006,30.40003,107.7258,1594,0,0,25,3.7,0.3,0
152007,30.97175,107.7235,1596,0,0,25,3.7,0.3,0
152008,29.38168,107.722,1596,0,0,25,3.7,0.3,0
152009,29.87326,107.7058,1597,2.5,0.5,25,3.7,0.3,0
152010,29.36262,107.7049,1598,0,0,25,3.7,0.3,0
152011,30.85071,107.6961,1599,0,0,25,3.7,0.3,0
152012,29.87708,107.6917,1600,0,0,25,3.7,0.3,0
152013,30.13748,107.691,1602,0,0,25,3.7,0.3,0
152014,30.14186,107.6904,1604,0,0,25,3.7,0.3,0
152015,30.26132,107.6885,1604,0,0,25,3.7,0.3,0
152016,30.70429,107.688,1629,0,0,25,3.7,0.3,7.08
152017,29.32857,107.6874,1629,0,0,25,3.7,0.3,7.35
152018,29.09863,107.6774,1629,0,0,25,3.7,0.3,5.2
152019,30.41908,107.6764,1630,0,0,25,3.7,0.3,6.49
152020,29.59005,107.6755,1630,0,0,25,3.7,0.3,3.71
152021,30.22537,107.6718,1633,0,0,25,3.7,0.3,5.18
152022,30.69991,107.6708,1633,0,0,25,3.7,0.3,8.04
152023,29.01057,107.6701,1633,0,0,25,3.7,0.3,6.87
152024,29.71654,107.6672,1634,0,0,25,3.7,0.3,7.86
152025,30.7697,107.666,1634,0,0,25,3.7,0.3,0
152026,29.93402,107.6635,1636,0,0,25,3.7,0.3,0
152027,29.14889,107.6621,1636,0,0,25,3.7,0.3,0
152028,29.33945,107.6615,1637,4.5,0.3,25,3.7,0.3,0
152029,29.06337,107.6542,1638,0,0,25,3.7,0.3,0
152030,30.27293,107.6533,1639,0,0,25,3.7,0.3,0
152031,29.78952,107.6525,1639,0,0,25,3.7,0.3,0
152032,29.56622,107.6495,1639,0,0,25,3.7,0.3,0
152033,30.7958,107.6489,1640,0,0,25,3.7,0.3,0
152034,30.9346,107.647,1640,0,0,25,3.7,0.3,0
152035,30.83727,107.6462,1641,0,0,25,3.7,0.3,0
152036,29.27365,107.6441,1641,0,0,25,3.7,0.3,0
152037,29.23197,106.8683,1642,0,0,25,3.7,0.3,0
152038,30.59475,106.8602,1642,0,0,25,3.7,0.3,0
152039,30.79656,106.8591,1643,0,0,25,3.7,0.3,0
152040,29.29057,106.8583,1643,0,0,25,3.7,0.3,0
152041,29.78494,106.857,1644,0,0,25,3.7,0.3,0
152042,30.84439,106.8564,1644,0,0,25,3.7,0.3,0
152043,30.78137,106.8559,1645,0,0,25,3.7,0.3,0
152044,30.50134,106.8546,1645,0,0,25,3.7,0.3,0
152045,29.38374,106.8541,1646,0,0,25,3.7,0.3,0
152046,30.52962,106.8537,1646,0,0,25,3.7,0.3,12.09
152047,30.95604,106.1646,1646,0,0,25,3.7,0.3,11.37
152048,30.77268,106.1641,1647,6,0.3,25,3.7,0.3,12.75
152049,29.90851,104.9668,1648,0,0,25,3.7,0.3,0
152050,30.72082,104.9662,1648,0,0,25,3.7,0.3,0
152051,30.68885,104.9632,1649,0,0,25,3.7,0.3,0
152052,30.17011,104.9625,1649,0,0,25,3.7,0.3,0
152053,30.35215,104.957,1649,0,0,25,3.7,0.3,0
152054,30.18003,104.9549,1650,0,0,25,3.7,0.3,0
152055,29.48491,104.9468,1652,0,0,25,3.7,0.3,0
152056,29.88187,104.9457,1653,0,0,25,3.7,0.3,0
152057,29.16508,104.9441,1653,0,0,25,3.7,0.3,0
152058,29.19971,93.206,1654,0,0,25,3.7,0.3,0
152059,29.66095,93.2053,1655,0,0,25,3.7,0.3,0
152060,30.27886,93.2047,1657,4.5,0.3,25,3.7,0.3,0
152061,29.40736,93.2035,1658,0,0,25,3.7,0.3,0
152062,30.76353,93.201,1658,0,0,25,3.7,0.3,0
152063,29.82839,93.199,1659,0,0,25,3.7,0.3,0
152064,28.99377,93.1982,1660,0,0,25,3.7,0.3,0
152065,30.05242,93.1974,1660,0,0,25,3.7,0.3,0
152066,30.26084,93.196,1661,0,0,25,3.7,0.3,0
152067,29.52294,93.1956,1663,0,0,25,3.7,0.3,0
152068,29.36757,93.1943,1663,0,0,25,3.7,0.3,0
152069,31.17316,93.1936,1663,0,0,25,3.7,0.3,0
152070,29.16281,93.193,1664,0,0,25,3.7,0.3,0
152071,30.33544,93.1923,1665,0,0,25,3.7,0.3,0
152072,29.21787,93.1552,1665,0,0,25,3.7,0.3,0
152073,29.18139,93.1544,1666,0,0,25,3.7,0.3,0
152074,29.68224,93.1533,1666,0,0,25,3.7,0.3,0
152075,30.40495,93.1524,1667,4.5,0.3,25,3.7,0.3,0
152076,30.54618,93.1508,1667,4.5,0.3,25,3.7,0.3,0
152077,29.57725,93.1455,1668,0,0,25,3.7,0.3,0
152078,30.71187,93.1449,1668,0,0,25,3.7,0.3,0
152079,29.76179,93.1375,1669,0,0,25,3.7,0.3,0
152080,29.61579,93.1367,1670,0,0,25,3.7,0.3,0
152081,30.5791,93.135,1670,0,0,25,3.7,0.3,0
152082,30.98262,93.1343,1670,0,0,25,3.7,0.3,0
152083,31.13532,93.1303,1670,0,0,25,3.7,0.3,0
152084,30.2975,93.1293,1671,0,0,25,3.7,0.3,0
152085,29.24112,93.1161,1672,0,0,25,3.7,0.3,0
152086,29.18999,93.0982,1672,0,0,25,3.7,0.3,0
152087,29.31226,93.0882,1672,0,0,25,3.7,0.3,0
152088,30.41532,93.0792,1672,0,0,25,3.7,0.3,0
152089,29.91198,93.0774,1672,0,0,25,3.7,0.3,0
152090,29.01772,93.0703,1673,0,0,25,3.7,0.3,0
152091,29.57208,93.0686,1673,0,0,25,3.7,0.3,0
152092,30.66786,93.0654,1672,0,0,25,3.7,0.3,0
152093,29.29345,93.0599,1674,0,0,25,3.7,0.3,0
152094,30.17274,92.9324,1674,0,0,25,3.7,0.3,0
152095,30.87855,90.4222,1674,0,0,25,3.7,0.3,0
152096,30.48809,90.4194,1675,0,0,25,3.7,0.3,0
152097,30.44379,90.4179,1677,4.5,0.5,25,3.7,0.3,0
152098,29.96775,90.3441,1674,0,0,25,3.7,0.3,0
152099,29.73524,90.3432,1674,0,0,25,3.7,0.3,0
152100,29.64603,90.3422,1674,0,0,25,3.7,0.3,0
152101,30.20011,90.3344,1675,0,0,25,3.7,0.3,0
152102,30.53579,90.3325,1675,0,0,25,3.7,0.3,0
152103,29.94051,90.3306,1676,0,0,25,3.7,0.3,0
152104,29.53396,90.3281,1679,0,0,25,3.7,0.3,0
152105,29.17626,90.3261,1678,0,0,25,3.7,0.3,0
152106,30.60512,90.3252,1679,0,0,25,3.7,0.3,0
152107,29.54703,90.3207,1679,0,0,25,3.7,0.3,0
152108,30.66982,90.3199,1679,0,0,25,3.7,0.3,0
152109,29.19033,90.3119,1680,0,0,25,3.7,0.3,0
152110,30.58254,90.3113,1682,0,0,25,3.7,0.3,0
152111,30.99579,90.3099,1683,0,0,25,3.7,0.3,0
152112,28.95426,90.2893,1686,0,0,25,3.7,0.3,0
152113,29.23477,90.2883,1687,6,0.4,25,3.7,0.3,0
152114,30.63857,90.252,1688,0,0,25,3.7,0.3,0
152115,29.01497,90.2501,1689,0,0,25,3.7,0.3,0
152116,30.79364,90.003,1689,0,0,25,3.7,0.3,0
152117,29.73986,90.002,1690,0,0,25,3.7,0.3,0
152118,29.55142,90.0015,1690,0,0,25,3.7,0.3,0
152119,29.29689,90.0007,1690,0,0,25,3.7,0.3,0
152120,29.03109,89.9996,1691,0,0,25,3.7,0.3,0
152121,30.39806,89.9978,1692,0,0,25,3.7,0.3,0
152122,29.52611,89.9971,1692,0,0,25,3.7,0.3,0
152123,29.7425,89.9751,1692,0,0,25,3.7,0.3,0
152124,30.74808,89.9666,1692,0,0,25,3.7,0.3,0
152125,30.06727,89.9656,1693,0,0,25,3.7,0.3,0
152126,30.41751,89.9651,1695,0,0,25,3.7,0.3,0
152127,29.61297,89.9643,1696,0,0,25,3.7,0.3,0
152128,29.65534,89.9636,1698,0,0,25,3.7,0.3,0
152129,30.71945,89.962,1700,0,0,25,3.7,0.3,0
152130,29.54328,89.9602,1701,0,0,25,3.7,0.3,0
152131,30.85762,89.9565,1701,0,0,25,3.7,0.3,0
152132,29.60737,89.9551,1704,0,0,25,3.7,0.3,0
152133,29.92914,89.9545,1704,0,0,25,3.7,0.3,0
152134,30.9618,89.9537,1705,0,0,25,3.7,0.3,0
152135,29.77554,89.9534,1706,0,0,25,3.7,0.3,0
152136,30.24128,89.9527,1707,4,0.3,25,3.7,0.3,0
152137,29.56936,89.9522,1710,0,0,25,3.7,0.3,0
152138,30.32056,89.9509,1710,0,0,25,3.7,0.3,0
152139,31.02863,88.3963,1722,0,0,25,3.7,0.3,0
152140,30.58051,88.3948,1711,0,0,25,3.7,0.3,0
152141,30.24876,88.394,1711,0,0,25,3.7,0.3,0
152142,30.09675,88.3934,1711,0,0,25,3.7,0.3,0
152143,29.35685,88.3906,1712,0,0,25,3.7,0.3,0
152144,30.79818,88.39,1719,0,0,25,3.7,0.3,0
152145,30.21601,88.3894,1721,0,0,25,3.7,0.3,0
152146,29.65578,88.3814,1722,0,0,25,3.7,0.3,0
152147,30.38964,88.3465,1722,0,0,25,3.7,0.3,0
152148,30.50409,88.346,1722,0,0,25,3.7,0.3,0
152149,30.8241,88.3456,1722,0,0,25,3.7,0.3,0
152150,29.83204,88.3443,1723,0,0,25,3.7,0.3,0
152151,29.14438,87.0097,1726,0,0,25,3.7,0.3,0
152152,30.59038,87.0092,1726,0,0,25,3.7,0.3,0
152153,30.7297,87.0075,1729,0,0,25,3.7,0.3,0
152154,29.6454,87.0068,1731,0,0,25,3.7,0.3,0
152155,30.80146,87.0061,1733,0,0,25,3.7,0.3,0
152156,30.97441,87.0056,1734,0,0,25,3.7,0.3,0
152157,29.67863,87.005,1735,0,0,25,3.7,0.3,0
152158,29.20176,87.0034,1736,0,0,25,3.7,0.3,0
152159,30.00358,87.0024,1738,0,0,25,3.7,0.3,6.11
152160,29.18674,87.0019,1739,0,0,25,3.7,0.3,5.9
152161,31.0963,87.0013,1740,0,0,25,3.7,0.3,6.28
152162,30.11169,86.9994,1747,4.5,0.3,25,3.7,0.3,7.74
152163,29.7147,86.9986,1752,0,0,25,3.7,0.3,4.32
152164,30.86418,86.9978,1753,0,0,25,3.7,0.3,5.17
152165,29.84366,86.9966,1753,0,0,25,3.7,0.3,0
152166,29.65451,86.9957,1753,0,0,25,3.7,0.3,0
152167,29.8946,86.9934,1754,0,0,25,3.7,0.3,0
152168,30.53272,86.9922,1755,0,0,25,3.7,0.3,0
152169,29.79792,86.9769,1755,0,0,25,3.7,0.3,0
152170,30.56929,86.9764,1755,0,0,25,3.7,0.3,0
152171,29.85411,86.9747,1755,0,0,25,3.7,0.3,0
152172,30.56656,86.9698,1757,5,0.2,25,3.7,0.3,0
152173,28.99844,86.9633,1758,0,0,25,3.7,0.3,0
152174,29.33109,86.9569,1759,0,0,25,3.7,0.3,0
152175,29.31294,86.952,1898,0,0,25,3.7,0.3,0
152176,30.46976,86.9502,1903,0,0,26,5.1999998,0.2,0
152177,29.35822,86.9482,1906,0,0,26,5.1999998,0.2,19.13
152178,28.85264,86.9369,1907,7,0.3,26,5.1999998,0.2,8.57
152179,30.82689,86.8917,1912,0,0,26,5.1999998,0.2,6.85
152180,28.89441,86.8842,1917,6.5,0.3,26,5.1999998,0.2,10.06
152181,29.20501,86.8773,1919,0,0,26,5.1999998,0.2,6.72
152182,29.81669,85.8613,1925,0,0,26,5.1999998,0.2,8.02
152183,28.75524,85.8607,1926,0,0,26,5.1999998,0.2,4.3
152184,30.44635,85.8602,1927,5.5,0.2,26,5.1999998,0.2,9.83
152185,31.16044,85.8586,1928,0,0,26,5.1999998,0.2,0
152186,29.35182,85.8543,1931,0,0,26,5.1999998,0.2,0
152187,30.19215,85.6974,1934,0,0,26,5.1999998,0.2,0
152188,29.97238,85.6958,1933,0,0,26,5.1999998,0.2,0
152189,30.23724,85.6954,1935,0,0,26,5.1999998,0.2,0
152190,29.81014,85.6873,1936,0,0,26,5.1999998,0.2,0
152191,30.66835,85.6812,1939,0,0,26,5.1999998,0.2,0
152192,29.26498,85.6752,1941,0,0,26,5.1999998,0.2,0
152193,30.26945,85.6565,1946,0,0,26,5.1999998,0.2,0
152194,30.56525,85.6559,1952,0,0,26,5.1999998,0.2,0
152195,29.67792,85.6503,1954,0,0,26,5.1999998,0.2,0
152196,30.32102,85.6484,1957,5,0.2,26,5.1999998,0.2,0
152197,30.37647,85.6348,1961,0,0,26,5.1999998,0.2,0
152198,29.39362,85.6317,1986,0,0,26,5.1999998,0.2,0
152199,30.38606,85.6246,1994,0,0,26,5.1999998,0.2,0
152200,29.62506,85.6178,1995,0,0,26,5.1999998,0.2,0
152201,30.68964,85.6057,2007,6,0.2,26,5.1999998,0.2,0
152202,31.0681,85.6015,2008,0,0,26,5.1999998,0.2,0
152203,29.95447,85.5984,2009,0,0,27,6.3000002,0.3,0
152204,29.41839,85.5946,2009,0,0,27,6.3000002,0.3,0
152205,29.10151,85.586,2009,0,0,27,6.3000002,0.3,0
152206,30.02187,85.5817,2010,0,0,27,6.3000002,0.3,0
152207,30.94496,85.5674,2011,0,0,27,6.3000002,0.3,0
152208,29.08994,85.5638,2012,0,0,27,6.3000002,0.3,0
152209,30.47019,85.5271,2013,0,0,27,6.3000002,0.3,0
152210,29.64529,85.5266,2014,0,0,27,6.3000002,0.3,6.24
152211,29.03772,85.5111,2014,0,0,27,6.3000002,0.3,6.12
152212,30.57741,85.5107,2014,0,0,27,6.3000002,0.3,6.42
152213,29.06954,85.5094,2014,0,0,27,6.3000002,0.3,7.31
152214,29.52084,85.4861,2014,0,0,27,6.3000002,0.3,7.79
152215,31.04986,85.4713,2015,0,0,27,6.3000002,0.3,6.49
152216,29.40656,85.4518,2016,0,0,27,6.3000002,0.3,5.94
152217,29.76167,85.4335,2016,0,0,27,6.3000002,0.3,10.83
152218,30.53366,85.411,2017,6,0.3,27,6.3000002,0.3,9.16
152219,30.98511,85.3981,2018,0,0,27,6.3000002,0.3,0
152220,29.45378,85.3813,2018,0,0,27,6.3000002,0.3,0
152221,29.03917,85.3683,2018,0,0,27,6.3000002,0.3,0
152222,29.00192,85.347,2018,0,0,27,6.3000002,0.3,5.2
152223,29.60329,85.3367,2019,0,0,27,6.3000002,0.3,6.19
152224,30.23308,85.3266,2021,0,0,27,6.3000002,0.3,7.53
152225,29.59838,85.3118,2021,0,0,27,6.3000002,0.3,18.58
152226,31.01513,85.2969,2023,0,0,27,6.3000002,0.3,6.8
152227,30.6012,85.2698,2024,0,0,27,6.3000002,0.3,21.6
152228,30.04007,85.2601,2024,0,0,27,6.3000002,0.3,19.16
152229,30.75717,85.2421,2024,0,0,27,6.3000002,0.3,19.83
152230,30.30842,85.2238,2025,0,0,27,6.3000002,0.3,7.8
152231,29.36172,85.1352,2026,0,0,27,6.3000002,0.3,17.03
152232,29.52637,85.1174,2026,0,0,27,6.3000002,0.3,4.95
152233,30.99058,85.1085,2026,0,0,27,6.3000002,0.3,9.83
152234,29.35597,85.0893,2027,6.5,0.3,27,6.3000002,0.3,8.31
152235,28.75374,85.0588,2028,0,0,27,6.3000002,0.3,6.92
152236,29.11687,85.0531,2028,0,0,27,6.3000002,0.3,7.45
152237,30.28566,85.0392,2028,0,0,27,6.3000002,0.3,0
152238,29.50976,85.0293,2028,0,0,27,6.3000002,0.3,4.47
152239,30.89362,85.012,2028,0,0,27,6.3000002,0.3,7.93
152240,30.95723,84.9782,2028,0,0,27,6.3000002,0.3,9.99
152241,29.91518,84.7793,2028,0,0,27,6.3000002,0.3,0
152242,29.658,84.7596,2030,0,0,27,6.3000002,0.3,0
152243,30.2745,84.7333,2031,0,0,27,6.3000002,0.3,15.52
152244,31.03864,84.7095,2031,0,0,27,6.3000002,0.3,8.55
152245,30.89137,84.6916,2031,0,0,27,6.3000002,0.3,4.03
152246,29.41546,84.6784,2034,0,0,27,6.3000002,0.3,5.71
152247,30.84507,84.6555,2035,0,0,27,6.3000002,0.3,9.82
152248,31.04141,84.6308,2035,0,0,27,6.3000002,0.3,3.77
